path,bytes,sha256
01_THEORY/03_unified/CRITICAL_REVIEW_V7_DIAMOND.md,6942,df51ee3faca0959450dc3ca5696d6fb813abc27a2fa551349c973bfe4697c2e1
01_THEORY/03_unified/Foundations_Psychohistory_Social_dynamics_physics.md,29372,fee1ab4e5c80896771354a934fcf4a67f5ab6b1e568b71dc7df197951d94c586
01_THEORY/03_unified/Sales Frameworks_ Theory and Psychology.docx,32241,90a6fad71f8b97b72eec284f249d45c802412d832b2e6ac047d8c47e7e2f4f16
01_THEORY/03_unified/Terminology_Glossary.md,1063,ec060af129731288c980928f3a0005c058508dc20928ea5918deab6ce5c86a03
01_THEORY/03_unified/Unfiied_Pyschometric_Field_Theory_Universal.md,35026,e9e64c41f7ea6a05d107cbd23a7a3f73ceefff956d9319cd01675e8a83f461f1
01_THEORY/03_unified/expanded_appendices.md,9581,7b21dd8a5955d7562a109eaf4489f27ba876a0fa3fbc5bd3399051883726159a
01_THEORY/03_unified/final_cleanup.py,2124,3399b8c82952c6990e22db65178c1ff7e609775a926886d5e4d819f142b57378
01_THEORY/03_unified/mckenney_lacan_calculus.md,906,090954587372df3897c537821af7d5803a28689389bafaa29a828d76481b38c5
01_THEORY/03_unified/rename_script.py,1975,fafe2d452a144e942a192085b2909ec9e9393df4639f0ec0a5cf8a2ae366b84a
"01_THEORY/04_background/Calculus, Psychoanalysis, and Personality Theory.docx",6207224,825d2ab14155dbcf4a98a68ec3038617ce5ce92756f4584a0cd61f8f3a1e3e62
"01_THEORY/04_background/Calculus, Psychoanalysis, and Personality Theory.md",29452,345232314e94aaad7eb85e3e9dd8d79713a0a8a4c87730f67164ea61954b0ef9
01_THEORY/04_background/GNN Music Theory Dialogue Simulation.docx,6214433,b1b81792090012137d1d91f4a0b7b56e928dabc111085b520e053e5b0552a2a3
01_THEORY/04_background/GNN Music Theory Dialogue Simulation.md,42561,d3bf11044abfdc6f8d349d4ac2843da5d82099a2e72985143200b457166c72d7
"01_THEORY/04_background/Lacan, Calculus, and Subject Formation.docx",6209413,6d489d2df387dc063e2716eb1509578b68171c49f234abaed28a4051d25401bb
"01_THEORY/04_background/Lacan, Calculus, and Subject Formation.md",39485,194d8ba42de3144762834cb4b1529658cc9ae2ccf3f8dda7dc99ed3041dc44a8
01_THEORY/04_background/Simulating Calculus with GGNN.docx,6208426,8d4914fcc1b6a3d23e01ea09763b1adfdc358c9d2ded66e15a51c86e0d25cbe8
01_THEORY/04_background/Simulating Calculus with GGNN.md,33387,4bd620c0f54aa5bcf740452bc4a63057cf2d3dc7210b0cda1e4a8ac92cc56be6
01_THEORY/04_background/The Loman Operator_ A Topological Score of Act I.md,8913,c48df3e7f28aa5b9db517cb0eae56e23dc4c48a795341c01a6a5a40ba9aca8ae
02_BIASES/01_Availability_Heuristic_Security.md,15302,bd4b67313a5122ea6e3823c623e5985f17d0696ebe1965439b47cdfb28101606
02_BIASES/01_Base_Rate_Fallacy_Threat_Assessment.md,13941,709aa4721ef6ae24e59c7cef124c5747403f18a08d655223f6774e27986de56c
02_BIASES/01_Cognitive_Biases_In_Security_Operations.md,22119,923a77747c6c02f219953408594ec97a69f4daa9563684f04199a2525a11dcbe
02_BIASES/01_Hindsight_Bias_Incident_Analysis.md,18760,cb9cb7678de67b55c8325d3e85f71ab5d5b22f9cd8c69f9d5d593d40368cacc3
02_BIASES/01_Ingroup_Bias_Team_Dynamics.md,18131,8cbd208079f54100721035317a3fec22bbdd6280b7d3a39441ef335532be1a65
02_BIASES/02_Anchoring_Bias_Risk_Assessment.md,18916,c5a5313cf5b0f4cd7c478c6347b4cf4e6ea35e7bfc81bf776ef028d29ac21e96
02_BIASES/02_Behavioral_Economics_Security_Decisions.md,22349,3e9cd449e4bafb4fa7f0fb5b9fa423203127b3ee720bffca3e319f4388c6aaf0
02_BIASES/02_Fundamental_Attribution_Error.md,7251,e1d5c4801462045909b479784e049bc5bc5ad647bda550526b69aff38f3e1302
02_BIASES/03_Insider_Threat_Cognitive_Biases.md,21690,80241650ce72de1d66c09b0a13b0aa477390912b4fa5a5a00a97fa1476c25539
02_BIASES/03_Sunk_Cost_Fallacy_Security.md,18060,506248b36f67a72fb40233de933a710e69bce975528a693006fa73855db780c5
02_BIASES/04_Framing_Effect_Security_Communications.md,19381,8757fa21fa0e941c1ae20077de0196a4ed190121c1e5a00601b2dae333a2b694
02_BIASES/04_Social_Engineering_Cognitive_Exploits.md,24971,c61d22594cfd64018f60bcf52fcb499a2e35f4a1be3e53bf2dbdfbfcca5caead
02_BIASES/05_Status_Quo_Bias.md,5780,887ce8842a279963314bee627363552b5a1d6da82fcd61e80e8d1282190c1f6c
02_BIASES/06_Representativeness_Heuristic.md,6821,aad36650d2a9b0c2429baa3a68d74922f97a7021477e5f9c9c7a42006c07b570
02_BIASES/07_Confirmation_Bias_Investigation.md,7465,dd45a1ea773e446a127df0a755d34630452b0a110971ac07d6bdf16a1e9a5204
02_BIASES/08_Overconfidence_Bias_Security.md,6369,8b331a0b4830c080528815eee1745c2142d2a4d6a0eb2141b12f1651385eb712
02_BIASES/Attentional_Bias_Threat.md,29652,b9d51923d7624ba8f4e1cb40bb5e0347971a05262ea95905651f7ded738f7859
02_BIASES/Authority_Bias.md,29400,3d072b5a15bb9e4a24a68802880c7c01999071a64a7bcb230cf61982c1b05ba1
02_BIASES/Bandwagon_Effect_Bias.md,31036,869ee4460081be660965120fe1a79916bc89fddfaac64216cd0681f129e46b10
02_BIASES/Base_Rate_Fallacy_Bias.md,23568,cb812e08c4929360418183cb1fcd6aae2a8ef222faefd11754ac23351161b61b
02_BIASES/COMPLETION_REPORT.md,10583,a0dc587fdc9d02cb7492a8c901250bcac9b0ce4695fab102855271006b73cfa3
02_BIASES/Change_Blindness_Bias.md,28895,85c6f291a4dfc001ce149e217404cce1781f65167c3b2ee0195a53d1352196a6
02_BIASES/Cocktail_Party_Effect_Bias.md,30531,7b90ab26c6fa6cdd3e35c6796ff8d4c00f90971400e5de895c67ba50239cc36b
02_BIASES/Conjunction_Fallacy_Bias.md,27305,d4dc00af3f35901b1703ddd48cccbd3d21f692b9125b6644bb3a2e722e460e9e
02_BIASES/Cryptomnesia_Bias.md,51268,6eccdf69b7d42e056c706324964e2808409cac6e15047a809426d1171c312375
02_BIASES/EXECUTIVE_SUMMARY.md,12230,f4ce04853ff2bffdba3093c64f91c9d5d06b96e4fecbcb127268521c862a73cf
02_BIASES/False_Consensus_Effect_Bias.md,29734,20c755c4b3e5a40e7c53b4aa1d49609ecbf8c891a767ce82606c4c70fbfe92cf
02_BIASES/False_Memory_Bias.md,52173,b1d24ad48a2b0c1bc408f0fdddd49ad73cdbe1b76cced253737bdccadc0dd754
02_BIASES/Frequency_Illusion_Bias.md,28753,14db5ec15c760249f13f6c644a75fd310d5dca224af0025b1ba5dadf486828f5
02_BIASES/Gamblers_Fallacy_Bias.md,26228,41fba28d043cc76f47c2031b43c745af534ce4e9926b64547791f76671083c5e
02_BIASES/Groupthink_Bias.md,25561,117e0918d74e2953dbf6951816ca0df725a9e375f24efd0bc4b6c94373b1f4a4
02_BIASES/Hot_Hand_Fallacy_Bias.md,27425,e556da9466d52d4f0aee0cadf843ed7eea61378257d4fed4c81fc5705b9ac333
02_BIASES/Inattentional_Blindness_Bias.md,19899,d56d65ab5efd609cc34322c2ddceae277573d702015da1329f1a7eae9eae2f5e
02_BIASES/Peak_End_Rule_Bias.md,41264,84acc4fac9b5a07a59c6a405c2bc70abc8c25670d22f7399be6572fdd58edd7b
02_BIASES/Pluralistic_Ignorance_Bias.md,30676,5cc74a6d34b264af30ba264a8f6af90d59887faf175f18829a2e7937f465febc
02_BIASES/Regression_to_Mean_Bias.md,29341,3ca773859759678812a2e7bd4d410a8404e2016eacaf6eef8fed3b1896c13bd6
02_BIASES/Rosy_Retrospection_Bias.md,42983,da179d9113d6e5bbda7f58f74adfe2c81543516a12d4311f9d0440d76c744274
02_BIASES/Sample_Size_Neglect_Bias.md,31108,abd3ea6434b9955df65aa047185c5499667ae4cada27c37731cc465c5e09bbf6
02_BIASES/Selective_Attention_Bias.md,28675,341512fe1f9a92afff44bc4ad2ac8d0488f4f9b92f6d08f56748c191c9abcf9a
02_BIASES/Shared_Information_Bias.md,28188,ba61eb46660c9b89a1708958a613be0a0980c5d506ac2b240c5a6d1ada1db444
02_BIASES/Social_Biases_Just_World_Hypothesis.md,23488,07db3be6b4ec93e6dd84293bf0c003872f17ea0bbf1ccebbf0320e0030404e6d
02_BIASES/Social_Biases_OutGroup_Homogeneity.md,32169,87750602d3d95dbeec4a7aa8381ce74c5477b7c77b23a0964b97f391ab8bcafe
02_BIASES/Social_Biases_Self_Serving.md,30684,df4fadda36ab62d9e2484334f7213a875df58e36097bd5cf3741c6468565b6e4
02_BIASES/Source_Confusion_Bias.md,65069,d47c4cc9c48d133b91acae3fee95ddc2e8de82d21856de214d9204cc2e6a2eef
02_BIASES/System_Justification_Bias.md,31350,05eb5265949282ae30556b9c2d7e8a7caf3730107c2568e580fe3a40fb27821d
03_PERSONALITY/01_DISC_Assessment_Security_Applications.md,14489,8365ef9d5473e89c867fad367ff45a032f0065479264f838c9d1acecced6e3fd
03_PERSONALITY/02_Hogan_Assessments_Insider_Risk.md,31171,393f14e2cb1424f4a22f4670f6bc0f659fe5ed1c09cc058ff4418c73f7131bcc
03_PERSONALITY/03_CliftonStrengths_Talent_Security_Profile.md,35978,013af8b65196c807a51769c7eac5de68be84b4a81928e57547509d88eb0347f3
03_PERSONALITY/Agreeableness.md,994,cdbf07a2cadd29dc1d4af9ae8fd0d1f417acee5b2b2103d4f1656757c0829f90
03_PERSONALITY/Anxious_Preoccupied_Attachment.md,1194,e31310a0e610adc6427592de3d75d6b8ff86fdee1d229d3b6c79e2a250df4e01
03_PERSONALITY/COMPLETION_REPORT.md,7323,ccbe83e24f664edb17cfe37dedbd5de4eaccd1f8ab9659972bb98895beeb077b
03_PERSONALITY/Cognitive_Functions.md,1021,b40dc9029aa5c1da51cce6efb475af6ca6b0447dbe4938667a23ada8c27fa63d
03_PERSONALITY/Conscientiousness.md,994,cdbf07a2cadd29dc1d4af9ae8fd0d1f417acee5b2b2103d4f1656757c0829f90
03_PERSONALITY/Corporate_Psychopathy_Factor1.md,1182,4ccc4163384dba68dbaab1e446499562336681a1cc30c7411583b39c33d02a2a
03_PERSONALITY/Corporate_Psychopathy_Factor2.md,1046,f5932d24ae2dfb8b3f88cfc2be5b562005e80f9c21682480842597fe1a9af436
03_PERSONALITY/Dismissive_Avoidant_Attachment.md,1194,48bb8e0ef6f48c4e4dc4034879e4695dfb4373b90b75acb436b828623bfcca40
03_PERSONALITY/ENFJ_Type.md,1135,aab3576d740b0157a45312bc7b6b4a0f50ff92dbec5a73d30b7c9b23e17f27ab
03_PERSONALITY/ENFP_Type.md,1135,6e46485c37f3db4a0377f013ec91d313f0f6ff73a24b935116aa7e43be43844d
03_PERSONALITY/ENTJ_Type.md,1135,e6ac71a2df7f88532a93fdb3c9a28b31d8dd1a220f8045a8cc78be72ecfa6472
03_PERSONALITY/ENTP_Type.md,1135,80267e34d795d6be7a7be7c394a7942e9a4cc89b47b64d2909e2b68b0a1c575a
03_PERSONALITY/ESFJ_Type.md,1135,01e2285ccf77c52c3d63ff8f6d4e1d4bc36970c74ed3abf0e842b13e2850a80d
03_PERSONALITY/ESFP_Type.md,1135,233e187cd54161bad51ab966b0eca118afdd0ee88650e8b2fd062f2217f387a0
03_PERSONALITY/ESTJ_Type.md,1135,b664df854988e4406653f3d2a2fa29a33dc0bdabc8affe1a6fb19bda8c5cd7dd
03_PERSONALITY/ESTP_Type.md,1135,5aa27b51946c1bd8a41c654fa26522f4ce5db45ed4143cb5a06697c92735434e
03_PERSONALITY/Emotionality.md,994,cdbf07a2cadd29dc1d4af9ae8fd0d1f417acee5b2b2103d4f1656757c0829f90
03_PERSONALITY/Entitlement_Exploitativeness.md,912,d96a1439a90713577443299d2938ac42cbccb2a51a870279f0b0490deba7516a
03_PERSONALITY/Extraversion.md,994,cdbf07a2cadd29dc1d4af9ae8fd0d1f417acee5b2b2103d4f1656757c0829f90
03_PERSONALITY/Fearful_Avoidant_Attachment.md,1191,07c16263895780f967ee83298c2025cf22f2e5313d93657790493438c9baf6a5
03_PERSONALITY/Grandiosity_Leadership.md,1215,79ada40dd7602dc46c466db843f1a22a53c319985aff85fa0c2bb324dc2e2dea
03_PERSONALITY/HEXACO_Profiles.md,673,cc54820c75e65f84825e360023688aa67fab3eb734ab28d62d14643e72af7575
03_PERSONALITY/Honesty-Humility.md,994,cdbf07a2cadd29dc1d4af9ae8fd0d1f417acee5b2b2103d4f1656757c0829f90
03_PERSONALITY/INFJ_Type.md,1135,d8156cfc112fe0845a8a943f38ac828863cf39380506b2b21bb9ade718648d20
03_PERSONALITY/INFP_Type.md,1135,7b2d60ec42a266ce86771daa6367ee43406ebe848de223e75c910e7890dcb074
03_PERSONALITY/INTJ_Type.md,1135,21f6edcbaa12f78e5ab3b88f5011bad48901a0810e67e9ee240e5400f78daf6f
